time_s,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_11,sig_12,sig_13,sig_17,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_51,sig_52,sig_53,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_68,sig_70,sig_71,sig_72,sig_73,sig_74,sig_75,sig_76,sig_119,sig_120,sig_121,sig_125,sig_126,sig_127,sig_131,sig_134
724.693,-103.0,1035.0,258.0,-347.0,895.0,97.0,292.0,-151.0,962.0,-109,-390,132.0,907.0,-111.0,-992.0,-364.0,1038.0,-230.0,1023.0,492.0,-921,308,317,1,-665,-579,314,-353,312,825,103,257,839,-127,-463,448,-624,436,39,-128,-890,-14,-36,21,-282,542,-682,-714,1
724.726,-77.0,1038.0,571.0,-397.0,909.0,83.0,230.0,-212.0,983.0,-70,-383,373.0,891.0,-123.0,-992.0,-364.0,1038.0,-323.0,954.0,499.0,-931,286,209,39,-687,-543,358,-350,318,805,113,369,912,-289,-491,395,-639,407,46,-146,-900,-10,-38,20,-359,577,-596,-814,1
724.759,-267.0,900.0,481.0,-415.0,910.0,91.0,127.0,-280.0,1040.0,-27,-381,556.0,748.0,-167.0,-992.0,-364.0,1038.0,-355.0,964.0,598.0,-942,310,139,84,-714,-490,404,-344,333,780,210,601,972,-705,-529,332,-645,373,46,-166,-912,-4,-39,18,-359,560,-569,-1078,1
724.793,-512.0,890.0,353.0,-454.0,930.0,138.0,101.0,-310.0,1015.0,11,-369,592.0,756.0,-120.0,-992.0,-364.0,1038.0,-283.0,917.0,655.0,-926,386,136,128,-732,-434,444,-338,349,753,248,659,785,-1052,-582,269,-633,336,40,-187,-922,3,-41,16,-493,645,-633,-1265,1
724.826,-142.0,953.0,283.0,-472.0,923.0,133.0,183.0,-283.0,936.0,48,-422,535.0,767.0,-232.0,-992.0,-364.0,1038.0,-234.0,1047.0,676.0,-866,419,175,177,-745,-379,479,-335,367,724,285,568,787,-1242,-627,205,-618,298,31,-209,-931,7,-42,15,-578,529,-584,-1364,2
724.859,179.0,942.0,176.0,-444.0,898.0,133.0,280.0,-501.0,1102.0,-24,-432,414.0,835.0,-265.0,-992.0,-364.0,1038.0,-134.0,999.0,797.0,-838,458,215,224,-753,-317,508,-329,390,694,345,517,898,-1503,-660,140,-598,259,17,-233,-937,14,-43,14,-437,322,-518,-2150,2
724.893,152.0,948.0,81.0,-432.0,918.0,91.0,55.0,-553.0,957.0,-137,-379,379.0,839.0,-298.0,-992.0,-364.0,1038.0,-299.0,906.0,669.0,-812,605,317,261,-756,-251,534,-315,416,665,432,544,850,-1750,-698,64,-567,222,-1,-263,-939,22,-44,14,-827,304,-531,-2614,3
724.926,-32.0,1012.0,69.0,-389.0,926.0,90.0,103.0,-362.0,940.0,-220,-305,409.0,844.0,-219.0,-992.0,-364.0,1038.0,-256.0,857.0,853.0,-816,632,361,288,-758,-193,551,-301,438,644,414,590,729,-1645,-732,-2,-530,192,-18,-291,-937,24,-44,17,-521,-301,-813,-3410,4
724.959,-188.0,1069.0,127.0,-345.0,918.0,114.0,346.0,-102.0,1029.0,-111,-382,467.0,851.0,-200.0,-992.0,-364.0,1038.0,-441.0,844.0,638.0,-834,701,276,305,-753,-141,555,-290,463,628,593,671,876,-1782,-757,-66,-485,165,-41,-317,-933,26,-41,23,-611,35,-1178,-3093,6
724.993,-210.0,1030.0,139.0,-411.0,902.0,217.0,601.0,-35.0,1119.0,-5,-461,378.0,875.0,-159.0,-992.0,-364.0,1038.0,-526.0,1028.0,611.0,-817,719,212,306,-762,-103,544,-281,489,622,666,312,834,-2044,-783,-112,-435,135,-72,-334,-930,28,-37,27,-937,1098,-1251,-1128,7
725.026,-192.0,1045.0,164.0,-491.0,893.0,186.0,487.0,44.0,986.0,9,-336,408.0,892.0,-166.0,-992.0,-364.0,1038.0,-266.0,850.0,550.0,-861,619,391,289,-774,-64,536,-264,513,617,474,203,706,-2031,-803,-159,-382,98,-101,-347,-927,29,-34,27,145,361,-1090,-846,8
725.059,-216.0,1041.0,232.0,-479.0,882.0,196.0,372.0,-26.0,802.0,36,-482,384.0,864.0,-138.0,-992.0,-364.0,1038.0,-227.0,779.0,484.0,-763,753,516,275,-789,-31,531,-240,529,616,265,709,768,-1889,-815,-219,-331,60,-119,-361,-923,28,-31,29,-283,-37,-826,-687,9
725.093,-259.0,1033.0,220.0,-446.0,834.0,209.0,659.0,-31.0,789.0,-15,-406,448.0,785.0,-63.0,-992.0,-364.0,1038.0,-224.0,770.0,504.0,-859,461,741,252,-807,-15,528,-222,537,620,293,994,625,-1392,-820,-259,-286,34,-132,-369,-919,27,-31,30,-443,440,-790,-140,9
725.126,-230.0,1081.0,180.0,-480.0,857.0,179.0,576.0,-160.0,818.0,14,-431,504.0,686.0,-67.0,-992.0,-364.0,1038.0,-63.0,968.0,690.0,-1045,418,403,227,-821,14,525,-202,553,615,163,882,680,-938,-817,-291,-255,13,-138,-371,-918,27,-31,30,108,411,-880,-211,9
725.159,-148.0,1033.0,195.0,-506.0,871.0,163.0,584.0,-84.0,850.0,-68,-407,572.0,748.0,66.0,-992.0,-364.0,1038.0,-210.0,913.0,755.0,-731,419,323,204,-833,42,520,-187,562,615,174,681,611,-876,-815,-316,-233,-4,-145,-378,-915,26,-31,31,-436,393,-830,-166,9
725.193,149.0,1000.0,154.0,-467.0,876.0,105.0,599.0,-28.0,825.0,-79,-422,443.0,616.0,3.0,-992.0,-364.0,1038.0,-218.0,816.0,737.0,-764,469,304,180,-842,67,511,-173,574,616,217,881,454,-733,-812,-341,-214,-16,-150,-390,-908,26,-31,31,-348,381,-783,-163,9
725.226,254.0,934.0,250.0,-405.0,886.0,128.0,564.0,50.0,919.0,-34,-429,645.0,893.0,-91.0,-992.0,-364.0,1038.0,-178.0,929.0,767.0,-764,591,135,148,-845,109,498,-155,599,608,345,801,544,-648,-810,-360,-195,-26,-158,-393,-905,26,-32,31,-268,381,-778,-16,9
725.259,638.0,1065.0,61.0,-642.0,1258.0,-92.0,435.0,45.0,899.0,148,-326,530.0,806.0,-698.0,-992.0,-364.0,1038.0,-322.0,824.0,857.0,-905,647,233,112,-847,140,480,-145,616,608,266,818,456,-570,-804,-377,-181,-36,-162,-399,-902,26,-32,31,-322,400,-811,30,9
725.293,186.0,846.0,262.0,-509.0,1132.0,213.0,577.0,216.0,999.0,137,-347,154.0,2218.0,808.0,-992.0,-364.0,1038.0,-370.0,886.0,775.0,-838,651,285,70,-851,151,458,-140,626,615,209,816,444,-260,-795,-395,-164,-43,-161,-410,-897,26,-32,31,-242,357,-778,-117,9
725.326,260.0,1117.0,-102.0,-140.0,743.0,226.0,666.0,288.0,1104.0,379,-384,290.0,1052.0,-49.0,-992.0,-364.0,1038.0,-239.0,1098.0,852.0,-830,564,272,29,-852,154,437,-137,639,618,142,910,600,-57,-790,-412,-155,-48,-157,-422,-891,26,-32,32,-325,396,-781,-133,9
725.359,-231.0,1251.0,867.0,-355.0,954.0,-1.0,542.0,349.0,877.0,309,-213,277.0,188.0,-552.0,-992.0,-364.0,1038.0,-290.0,782.0,497.0,-842,717,282,-8,-852,155,414,-136,644,628,139,809,613,179,-784,-431,-150,-50,-151,-433,-887,25,-32,32,-327,453,-837,-111,9
725.393,-133.0,1866.0,1134.0,-428.0,930.0,40.0,468.0,606.0,689.0,221,-218,550.0,1156.0,305.0,-992.0,-364.0,1038.0,-309.0,690.0,344.0,-796,699,426,-49,-849,141,396,-132,647,638,24,877,691,341,-778,-442,-152,-52,-141,-439,-886,25,-32,32,-334,432,-795,-94,8
725.426,-376.0,561.0,-194.0,-345.0,888.0,-19.0,292.0,612.0,503.0,211,-207,359.0,880.0,173.0,-992.0,-364.0,1038.0,-51.0,572.0,461.0,-1038,595,424,-83,-844,140,384,-128,649,643,-63,1044,713,585,-772,-449,-164,-50,-128,-439,-888,25,-33,33,-299,440,-777,-39,8
725.459,13.0,694.0,-40.0,-324.0,996.0,-38.0,146.0,402.0,339.0,221,-126,545.0,696.0,20.0,-992.0,-364.0,1038.0,-197.0,429.0,327.0,-977,676,147,-117,-836,134,370,-127,654,648,-155,948,610,814,-763,-447,-190,-46,-110,-439,-890,25,-33,33,-293,433,-768,-40,8
725.493,31.0,1437.0,610.0,-310.0,958.0,-12.0,56.0,533.0,328.0,213,-98,270.0,1004.0,36.0,-992.0,-364.0,1038.0,-337.0,491.0,224.0,-768,223,343,-148,-831,113,359,-129,649,658,-368,803,481,1006,-756,-442,-218,-38,-88,-437,-894,25,-33,33,-324,411,-763,-56,8
725.526,92.0,852.0,3.0,-270.0,959.0,-3.0,54.0,521.0,413.0,200,-133,448.0,855.0,46.0,-992.0,-364.0,1038.0,-316.0,686.0,438.0,-689,231,154,-174,-824,105,352,-133,649,662,-497,588,511,1035,-755,-431,-249,-29,-66,-429,-900,25,-33,33,-322,421,-777,-78,8
725.559,-61.0,989.0,68.0,-242.0,919.0,-39.0,219.0,506.0,449.0,215,-122,406.0,861.0,113.0,-992.0,-364.0,1038.0,-236.0,928.0,399.0,-586,304,122,-183,-820,92,350,-143,644,665,-389,395,341,916,-749,-409,-277,-18,-46,-424,-904,25,-33,33,-321,422,-752,-73,8
725.593,-79.0,1042.0,113.0,-340.0,893.0,-89.0,435.0,518.0,673.0,219,-87,393.0,807.0,240.0,-992.0,-364.0,1038.0,-20.0,1069.0,365.0,-568,117,241,-173,-818,71,360,-158,633,667,-486,202,275,995,-742,-391,-304,-9,-22,-416,-909,24,-34,33,-328,433,-748,-31,8
725.626,0.0,1034.0,121.0,-397.0,1072.0,42.0,638.0,528.0,746.0,123,-13,437.0,913.0,241.0,-992.0,-364.0,1038.0,-34.0,1402.0,346.0,-661,174,348,-150,-820,51,384,-175,618,663,-502,90,165,1459,-722,-366,-343,-3,12,-404,-915,24,-34,33,-317,417,-754,-42,8
725.659,117.0,1009.0,172.0,-319.0,928.0,-62.0,522.0,562.0,1065.0,137,-114,441.0,851.0,-13.0,-992.0,-364.0,1038.0,-102.0,1144.0,597.0,-800,307,170,-105,-826,33,410,-196,603,656,-477,128,227,2054,-688,-360,-395,-3,59,-389,-919,24,-34,33,-328,434,-750,36,8
725.693,139.0,1016.0,262.0,-181.0,953.0,-86.0,636.0,628.0,1008.0,94,-86,613.0,792.0,-79.0,-992.0,-364.0,1038.0,278.0,1414.0,156.0,-985,377,37,-42,-828,26,438,-220,589,643,-495,352,450,2301,-637,-365,-443,-9,110,-370,-922,24,-34,33,-339,383,-748,-194,8
725.726,5.0,1105.0,54.0,-263.0,1011.0,-7.0,736.0,668.0,932.0,116,-92,546.0,788.0,112.0,-992.0,-364.0,1038.0,-75.0,1249.0,403.0,-1147,461,-309,31,-826,18,468,-247,580,619,-456,568,692,2080,-567,-383,-494,-31,159,-357,-920,25,-34,33,-362,471,-786,-175,8
725.759,10.0,989.0,-171.0,-248.0,932.0,-108.0,787.0,646.0,939.0,75,-163,524.0,828.0,189.0,-992.0,-364.0,1038.0,741.0,1489.0,530.0,-1161,404,-227,115,-816,39,502,-271,586,576,-468,787,944,1270,-491,-431,-513,-74,196,-361,-909,24,-35,34,-306,325,-771,-310,8
725.793,53.0,999.0,-181.0,-204.0,896.0,-24.0,813.0,558.0,795.0,15,-122,487.0,785.0,183.0,-992.0,-364.0,1038.0,160.0,1202.0,411.0,-1047,346,-254,191,-792,102,539,-273,609,514,-485,997,943,530,-426,-510,-507,-125,218,-389,-887,23,-37,35,-271,363,-782,-670,8
725.826,192.0,1050.0,-32.0,-300.0,905.0,43.0,881.0,549.0,691.0,-33,-142,532.0,761.0,214.0,-992.0,-364.0,1038.0,242.0,1137.0,458.0,-1264,718,-164,267,-749,196,575,-267,628,451,-514,1089,912,-177,-370,-591,-460,-181,225,-425,-858,21,-40,37,-306,552,-865,-870,7
725.859,252.0,1013.0,-13.0,-212.0,912.0,33.0,891.0,517.0,561.0,-32,-114,425.0,820.0,162.0,-992.0,-364.0,1038.0,202.0,1040.0,434.0,-1189,522,-271,333,-696,281,611,-250,645,385,-512,1100,803,-902,-318,-659,-388,-242,219,-459,-826,17,-43,43,-74,-8,-909,-2057,7
725.893,228.0,985.0,8.0,-191.0,986.0,71.0,858.0,518.0,451.0,-19,-177,374.0,850.0,244.0,-992.0,-364.0,1038.0,222.0,1041.0,471.0,-1194,713,-354,381,-626,363,640,-227,656,329,-460,1074,702,-1567,-272,-722,-308,-306,202,-490,-791,6,-50,57,-105,1155,-1170,-4112,5
725.926,190.0,958.0,7.0,-141.0,1022.0,156.0,804.0,535.0,407.0,-29,-210,371.0,862.0,277.0,-992.0,-364.0,1038.0,100.0,989.0,463.0,-992,541,-368,422,-560,415,665,-201,662,281,-463,1079,529,-2152,-223,-770,-220,-371,175,-516,-752,-13,-50,85,-252,1249,-1104,-11007,3
725.959,159.0,993.0,153.0,-145.0,1042.0,229.0,702.0,631.0,421.0,-60,-249,407.0,879.0,232.0,-992.0,-364.0,1038.0,13.0,1057.0,400.0,-907,521,-343,457,-482,469,686,-164,670,232,-464,1104,333,-2632,-175,-807,-119,-433,140,-537,-710,-25,-48,113,-2443,1439,-1706,-13219,1
725.993,101.0,1029.0,134.0,-186.0,1164.0,300.0,601.0,740.0,452.0,-18,-212,289.0,991.0,216.0,-992.0,-364.0,1038.0,-161.0,1123.0,445.0,-870,538,-276,484,-407,510,705,-119,675,183,-456,1076,182,-2797,-122,-820,-28,-487,102,-553,-669,-31,-48,130,-4001,3576,-3082,-2397,0
726.026,159.0,1082.0,138.0,-252.0,1317.0,134.0,496.0,891.0,469.0,75,-388,304.0,1057.0,270.0,-992.0,-364.0,1038.0,-295.0,1230.0,415.0,-883,526,-218,505,-342,544,718,-78,677,140,-483,964,114,-2757,-69,-825,44,-533,67,-559,-631,-37,-50,135,-965,1241,-2435,3087,0
726.059,170.0,995.0,244.0,-448.0,1325.0,126.0,436.0,1072.0,470.0,-229,-754,316.0,1190.0,213.0,-992.0,-364.0,1038.0,-373.0,1329.0,314.0,-915,444,-138,523,-279,562,728,-43,677,101,-576,824,183,-2666,-14,-815,100,-576,40,-556,-598,-11,-68,112,-219,-347,-920,-671,5
726.093,-5.0,1129.0,400.0,-754.0,1298.0,-377.0,471.0,1163.0,469.0,-72,-660,-153.0,1504.0,128.0,-992.0,-364.0,1038.0,-262.0,1503.0,407.0,-993,393,-35,543,-218,569,738,-11,672,64,-709,714,202,-2539,45,-803,134,-617,21,-548,-565,41,-75,65,-1061,578,-513,-915,7
726.126,-33.0,1230.0,354.0,-777.0,865.0,-465.0,448.0,1153.0,442.0,93,-535,-982.0,1688.0,81.0,-992.0,-364.0,1038.0,-356.0,1233.0,445.0,-1123,330,92,564,-156,561,749,18,662,26,-841,635,161,-2259,107,-782,161,-655,10,-541,-528,71,-66,35,-109,91,-534,-106,7
726.159,-229.0,1399.0,427.0,-444.0,874.0,-77.0,365.0,1163.0,390.0,-143,-682,-516.0,1482.0,-232.0,-992.0,-364.0,1038.0,-637.0,1153.0,111.0,-1235,253,203,589,-97,550,762,43,646,-14,-1020,596,188,-1830,170,-760,183,-688,6,-536,-488,75,-60,33,-400,442,-619,-859,6
726.193,-1046.0,1481.0,1153.0,-467.0,1146.0,164.0,139.0,1294.0,301.0,-80,-660,1211.0,1443.0,-208.0,-992.0,-364.0,1038.0,-811.0,774.0,-356.0,-1339,225,193,614,-38,534,773,64,629,-53,-1119,560,224,-1368,240,-741,201,-719,12,-532,-447,79,-47,33,-336,770,-889,-1158,3
726.226,-1412.0,875.0,1014.0,-352.0,979.0,143.0,-126.0,1147.0,95.0,-88,-547,993.0,1455.0,-734.0,-992.0,-364.0,1038.0,-684.0,980.0,-293.0,-1314,312,207,636,14,508,783,79,612,-84,-1197,563,233,-861,314,-707,205,-747,33,-529,-402,81,-37,33,50,969,-1297,-2582,0
726.259,-488.0,1037.0,60.0,-292.0,1000.0,95.0,-146.0,1183.0,49.0,-126,-362,727.0,910.0,-741.0,-992.0,-364.0,1038.0,-694.0,1036.0,-213.0,-1125,260,313,655,46,481,791,86,597,-103,-1159,594,233,-355,393,-666,198,-769,66,-526,-358,84,-29,39,-588,1371,-1119,-3333,-10
726.293,375.0,2288.0,94.0,-224.0,847.0,73.0,-107.0,1134.0,-2.0,-143,-302,918.0,608.0,-409.0,-992.0,-364.0,1038.0,-475.0,1033.0,-3.0,-924,-209,451,666,59,458,796,85,589,-110,-1267,606,339,76,460,-611,181,-784,105,-522,-318,89,-20,43,-838,1660,-1124,-3235,-4
726.326,-364.0,1947.0,-254.0,-291.0,704.0,161.0,-39.0,935.0,59.0,-128,-252,1082.0,418.0,-395.0,-992.0,-364.0,1038.0,-276.0,840.0,76.0,-828,-561,428,674,66,444,802,85,578,-124,-1115,519,387,-84,519,-566,163,-794,134,-515,-292,90,-13,46,-691,1753,-55,-1025,-9
726.359,108.0,1965.0,-210.0,-184.0,531.0,186.0,95.0,726.0,77.0,-78,-243,715.0,317.0,-213.0,-992.0,-364.0,1038.0,-68.0,748.0,152.0,-959,-516,364,678,90,436,805,93,569,-142,-1115,252,255,-430,552,-533,155,-802,145,-510,-276,88,-6,47,562,2408,562,31,20
726.393,356.0,1544.0,-360.0,-102.0,638.0,166.0,243.0,621.0,141.0,-104,-231,784.0,398.0,-711.0,-992.0,-364.0,1038.0,12.0,728.0,164.0,-1018,-397,307,683,122,419,804,110,561,-165,-1111,188,135,-638,576,-508,154,-810,137,-509,-259,83,-6,46,777,1876,-192,74,120
726.426,572.0,1241.0,-299.0,-102.0,736.0,183.0,339.0,554.0,194.0,-79,-220,321.0,252.0,174.0,-992.0,-364.0,1038.0,65.0,747.0,262.0,-952,-143,187,684,170,404,797,134,556,-196,-941,154,54,-651,590,-482,170,-817,112,-513,-238,82,-9,45,-1019,-268,108,4782,161
726.459,450.0,905.0,-413.0,-169.0,795.0,157.0,405.0,489.0,259.0,-86,-210,645.0,484.0,-293.0,-992.0,-364.0,1038.0,28.0,755.0,398.0,-775,19,93,677,227,383,784,162,552,-232,-711,204,48,-498,596,-453,198,-823,72,-523,-211,74,-15,43,426,1158,-2101,2436,160
726.493,210.0,680.0,-452.0,-135.0,846.0,122.0,468.0,476.0,346.0,-79,-221,503.0,593.0,244.0,-992.0,-364.0,1038.0,-19.0,830.0,483.0,-672,112,-15,668,284,365,769,189,549,-268,-577,338,90,-430,606,-421,232,-827,21,-532,-178,64,-25,42,-314,1878,-2153,-618,172
726.526,56.0,450.0,-374.0,-285.0,1035.0,80.0,415.0,588.0,448.0,-89,-192,724.0,871.0,-157.0,-992.0,-364.0,1038.0,-87.0,961.0,504.0,-636,177,-71,656,333,355,751,211,549,-302,-494,423,122,-410,613,-387,264,-829,-32,-538,-146,61,-30,42,-2477,418,7,2458,170
726.559,349.0,374.0,-247.0,-321.0,1049.0,53.0,303.0,797.0,492.0,13,-238,60.0,885.0,494.0,-992.0,-364.0,1038.0,-234.0,956.0,412.0,-648,284,-46,642,378,339,733,230,548,-329,-420,453,118,-309,622,-356,282,-829,-77,-541,-117,63,-32,39,-155,946,-1159,1442,171
726.593,580.0,538.0,62.0,-15.0,1173.0,338.0,132.0,951.0,465.0,146,-275,-601.0,893.0,660.0,-992.0,-364.0,1038.0,-363.0,1019.0,287.0,-687,379,19,626,414,329,719,246,549,-348,-409,481,172,-5,627,-327,296,-827,-104,-545,-93,65,-33,35,115,489,-865,639,171
726.626,374.0,606.0,882.0,115.0,1449.0,122.0,34.0,1065.0,442.0,128,-256,89.0,832.0,492.0,-992.0,-364.0,1038.0,-452.0,1090.0,139.0,-784,433,80,612,437,323,707,258,552,-359,-483,465,251,340,629,-304,300,-825,-107,-550,-78,66,-34,34,-414,185,-563,532,170
726.659,85.0,210.0,1655.0,-616.0,1425.0,-164.0,-17.0,1182.0,392.0,110,-481,304.0,644.0,-271.0,-992.0,-364.0,1038.0,-573.0,1218.0,70.0,-907,437,176,602,446,327,701,263,557,-361,-661,467,337,761,632,-287,301,-820,-90,-560,-69,66,-34,33,-64,523,-1025,-141,171
726.693,-1047.0,666.0,2060.0,-677.0,1157.0,72.0,-59.0,1302.0,340.0,244,-617,42.0,1847.0,-29.0,-992.0,-364.0,1038.0,-486.0,1297.0,114.0,-951,250,248,593,445,339,698,257,565,-357,-833,453,453,1134,635,-276,303,-813,-64,-574,-67,66,-34,33,-416,298,-689,52,170
726.726,270.0,627.0,661.0,-383.0,1103.0,106.0,-37.0,1383.0,341.0,272,-636,-1.0,1444.0,-440.0,-992.0,-364.0,1038.0,-400.0,1537.0,210.0,-975,88,271,587,437,356,697,245,574,-352,-915,397,541,1188,629,-270,305,-805,-37,-587,-70,66,-34,33,-260,429,-846,-132,171
726.759,-433.0,750.0,-318.0,-333.0,1155.0,112.0,125.0,1521.0,354.0,167,-639,-19.0,661.0,-177.0,-992.0,-364.0,1038.0,-484.0,1467.0,58.0,-1059,-78,295,579,426,371,697,230,584,-347,-1010,364,572,1021,622,-273,307,-798,-17,-597,-76,66,-35,33,-278,388,-799,-40,171
726.793,-450.0,1536.0,1611.0,-625.0,939.0,-37.0,137.0,1369.0,382.0,248,-662,1760.0,255.0,-72.0,-992.0,-364.0,1038.0,-531.0,1264.0,-19.0,-1195,-178,289,573,413,388,696,219,592,-344,-1161,327,543,792,615,-283,303,-792,-4,-605,-86,66,-35,34,-313,375,-765,-10,171
726.826,-1101.0,848.0,903.0,-341.0,1139.0,10.0,-12.0,1209.0,325.0,273,-676,375.0,1380.0,38.0,-992.0,-364.0,1038.0,-518.0,1064.0,-17.0,-1333,-30,229,566,412,395,692,215,596,-345,-1219,252,466,556,606,-295,300,-787,0,-610,-93,65,-35,34,-267,410,-784,-26,170
726.859,220.0,544.0,-943.0,-374.0,1087.0,96.0,-36.0,1148.0,258.0,229,-628,442.0,964.0,-208.0,-992.0,-364.0,1038.0,-446.0,1230.0,13.0,-1462,-2,197,556,414,400,690,210,602,-342,-1404,360,508,529,597,-299,298,-782,-1,-616,-97,65,-35,33,-267,384,-788,-54,173
726.893,554.0,1543.0,440.0,-247.0,916.0,-6.0,67.0,1305.0,195.0,210,-468,733.0,877.0,-105.0,-992.0,-364.0,1038.0,-389.0,1309.0,-50.0,-1320,-123,279,549,403,414,691,202,608,-334,-1279,505,584,358,587,-314,291,-779,-2,-618,-108,65,-36,36,-295,404,-783,-65,169
726.926,-352.0,1223.0,-105.0,-430.0,733.0,117.0,79.0,1332.0,118.0,143,-369,379.0,1026.0,192.0,-992.0,-364.0,1038.0,-351.0,1179.0,-137.0,-1124,-175,353,548,379,432,698,192,614,-316,-1116,458,593,104,577,-343,278,-778,1,-614,-134,65,-35,32,-300,353,-774,-90,174
726.959,134.0,1103.0,46.0,-64.0,760.0,31.0,62.0,1165.0,108.0,155,-311,448.0,910.0,58.0,-992.0,-364.0,1038.0,-353.0,930.0,-272.0,-1029,-162,356,562,337,447,710,179,616,-290,-1033,325,453,-199,557,-397,254,-777,6,-606,-173,65,-36,34,-312,342,-830,-198,172
726.993,16.0,1150.0,5.0,-96.0,679.0,-58.0,16.0,947.0,114.0,127,-289,335.0,895.0,18.0,-992.0,-364.0,1038.0,-432.0,717.0,-202.0,-1170,-137,204,579,284,462,724,164,619,-257,-1218,302,299,-245,522,-460,229,-771,16,-597,-221,63,-39,39,-373,366,-813,-333,168
727.026,57.0,1121.0,105.0,-280.0,698.0,16.0,12.0,827.0,95.0,224,-225,264.0,903.0,220.0,-992.0,-364.0,1038.0,-321.0,676.0,-156.0,-1193,-307,97,591,229,471,735,148,623,-225,-1292,219,265,-408,476,-516,204,-765,29,-585,-268,66,-39,29,-379,310,-897,-433,185
727.059,-45.0,1042.0,148.0,-304.0,715.0,11.0,59.0,675.0,138.0,206,-176,279.0,904.0,121.0,-992.0,-364.0,1038.0,-76.0,722.0,17.0,-1121,-246,69,601,175,477,745,133,624,-194,-1190,238,221,-637,441,-562,179,-759,36,-572,-308,54,-49,53,-427,273,-893,-366,155
727.093,-67.0,964.0,139.0,-211.0,812.0,-67.0,179.0,611.0,136.0,216,-189,440.0,899.0,-25.0,-992.0,-364.0,1038.0,-232.0,801.0,101.0,-889,-225,121,612,123,477,755,118,623,-165,-956,194,178,-736,413,-595,158,-754,37,-560,-342,61,-51,28,-521,153,-953,-815,209
727.126,-58.0,934.0,168.0,-268.0,874.0,101.0,271.0,619.0,151.0,193,-228,338.0,901.0,158.0,-992.0,-364.0,1038.0,-197.0,834.0,51.0,-724,-223,116,622,75,471,763,106,621,-141,-824,162,165,-903,376,-625,143,-749,30,-549,-370,48,-58,61,-517,270,-947,-229,139
727.159,-26.0,992.0,97.0,-132.0,865.0,164.0,309.0,726.0,163.0,242,-312,156.0,952.0,141.0,-992.0,-364.0,1038.0,-105.0,867.0,25.0,-677,-117,70,629,41,464,769,100,620,-121,-697,164,119,-955,350,-645,137,-742,16,-541,-394,2,-82,94,-1556,1862,-2196,1372,-144
727.193,94.0,975.0,34.0,-110.0,1050.0,172.0,292.0,789.0,130.0,84,-266,329.0,979.0,128.0,-992.0,-364.0,1038.0,-165.0,987.0,18.0,-653,-36,62,632,9,461,774,97,617,-103,-606,218,58,-750,315,-662,137,-733,0,-539,-415,-70,-80,-123,-2718,2735,-3856,1215,-141
727.226,-134.0,1098.0,165.0,-161.0,1191.0,303.0,270.0,908.0,182.0,74,-339,3.0,1043.0,416.0,-992.0,-364.0,1038.0,-303.0,1115.0,48.0,-704,-7,41,635,-20,452,777,95,616,-83,-578,281,29,-511,285,-674,135,-721,-10,-539,-435,-143,-77,-212,-1440,478,-2013,1191,-2
727.259,-113.0,1235.0,225.0,-397.0,1311.0,178.0,229.0,1072.0,244.0,190,-543,-162.0,1254.0,373.0,-992.0,-364.0,1038.0,-378.0,1227.0,42.0,-767,-1,23,633,-54,444,779,94,617,-60,-647,341,54,-271,259,-684,133,-709,-13,-539,-455,24,-87,-110,-431,-630,-360,1858,11
727.293,98.0,900.0,329.0,-369.0,1363.0,-264.0,181.0,1156.0,317.0,-124,-647,37.0,1387.0,339.0,-992.0,-364.0,1038.0,-443.0,1285.0,224.0,-830,-46,27,634,-89,434,781,87,618,-38,-715,369,85,-158,232,-689,120,-697,-7,-536,-477,158,-87,-46,-774,203,-640,1239,6
727.326,-533.0,1199.0,851.0,-758.0,1195.0,-298.0,252.0,1108.0,440.0,-9,-689,-443.0,1846.0,216.0,-992.0,-364.0,1038.0,-419.0,1619.0,312.0,-954,-73,71,635,-119,422,784,77,616,-17,-804,344,99,-39,211,-696,96,-685,6,-531,-498,64,-77,9,-750,302,-380,322,-4
727.359,-242.0,1209.0,700.0,-649.0,765.0,-10.0,280.0,1155.0,497.0,200,-663,-138.0,1662.0,740.0,-992.0,-364.0,1038.0,-600.0,1031.0,287.0,-1117,-117,141,634,-145,410,787,66,613,-2,-962,333,152,126,200,-700,63,-674,25,-526,-518,62,-66,15,-970,730,-431,58,-5
727.393,-139.0,1806.0,1935.0,-585.0,1188.0,23.0,36.0,913.0,498.0,30,-640,949.0,1657.0,319.0,-992.0,-364.0,1038.0,-634.0,977.0,98.0,-1231,-85,198,639,-156,394,789,53,612,4,-1088,306,234,308,193,-701,32,-665,47,-523,-531,69,-59,14,-1113,999,-396,12,-3
727.426,-1048.0,503.0,1476.0,-439.0,1349.0,-58.0,-65.0,937.0,494.0,-23,-526,1481.0,826.0,-946.0,-992.0,-364.0,1038.0,-567.0,1133.0,0.0,-1356,55,244,646,-153,378,792,42,609,3,-1040,302,325,531,196,-697,4,-659,72,-522,-537,50,-46,22,-1026,1193,-684,-968,-1
